time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
2.7455,0.01348,74.17,T3_safe_insertion,InsertionSequence,PierceEntry,0.0592,0.995,0.71451,1.55269,0.1008,0.71297,1.55594,0.10082,0.5933,1.80824,0.10274,0.73347,1.56653,0.1,0.79728,1.49728,0.07808,0.99625,1.29625,0.1346,0.8,1.5,0.1,1.0,1.3,0.1,381.258,103.466,384.572,372.708,382.468,381.258,100.427,806.101,19.629,0.0,0.20238,0.19409,0.01105,0.055,0,0.0,7.553,-35.014,-74.24,-2.853,84.033,0.0,4.446,-3.264,7.064,-5.926,-4.36,0.0,0,0,1,bug.csv,2.6778
2.8048,0.01481,67.54,T3_safe_insertion,InsertionSequence,PierceEntry,0.0686,0.995,0.71496,1.55295,0.10092,0.71342,1.5562,0.10093,0.59343,1.80834,0.10178,0.73414,1.56586,0.1,0.79715,1.49715,0.07811,0.99607,1.29607,0.13456,0.8,1.5,0.1,1.0,1.3,0.1,381.087,103.224,384.404,372.699,382.278,381.087,100.175,806.163,19.552,0.0,0.2046,0.19598,0.01098,0.055,0,0.0,7.807,-35.207,-73.809,-3.192,83.762,0.0,4.182,-3.252,7.457,-5.608,-4.722,0.0,0,0,1,bug.csv,2.7371000000000003
2.8558,0.02118,47.21,T3_safe_insertion,InsertionSequence,PierceEntry,0.0768,0.995,0.71539,1.55306,0.10103,0.71384,1.55631,0.10103,0.59358,1.80833,0.101,0.73472,1.56528,0.1,0.79704,1.49704,0.07814,0.99592,1.29592,0.13452,0.8,1.5,0.1,1.0,1.3,0.1,380.846,102.935,384.166,372.585,382.021,380.846,99.877,806.104,19.49,0.0,0.2068,0.19794,0.01092,0.055,0,0.0,8.014,-35.373,-73.418,-3.47,83.511,0.0,3.957,-3.279,7.785,-5.334,-4.993,0.0,0,0,1,bug.csv,2.7881
2.9105,0.03033,32.98,T3_safe_insertion,InsertionSequence,PierceEntry,0.0855,0.995,0.71586,1.55309,0.10114,0.71431,1.55633,0.10113,0.59376,1.80822,0.10021,0.73534,1.56466,0.1,0.79692,1.49692,0.07817,0.99576,1.29576,0.13448,0.8,1.5,0.1,1.0,1.3,0.1,380.509,102.555,383.832,372.374,381.667,380.509,99.49,805.945,19.426,0.0,0.21,0.20091,0.01085,0.055,0,0.0,8.223,-35.553,-72.979,-3.754,83.226,0.0,3.729,-3.342,8.147,-5.053,-5.271,0.0,0,0,1,bug.csv,2.8428
2.9728,0.01464,68.32,T3_safe_insertion,InsertionSequence,PierceEntry,0.0955,0.995,0.71645,1.553,0.10127,0.71489,1.55625,0.10125,0.59403,1.80797,0.09937,0.73604,1.56396,0.1,0.79679,1.49679,0.07821,0.99557,1.29557,0.13443,0.8,1.5,0.1,1.0,1.3,0.1,380.02,102.027,383.345,372.018,381.159,380.02,98.955,805.643,19.356,0.0,0.21715,0.20783,0.01076,0.055,0,0.0,8.447,-35.762,-72.453,-4.059,82.879,0.0,3.489,-3.411,8.677,-4.771,-5.739,0.0,0,0,1,bug.csv,2.9051
3.0355,0.0144,69.42,T3_safe_insertion,InsertionSequence,PierceEntry,0.1056,0.995,0.71706,1.55283,0.1014,0.7155,1.55607,0.10136,0.59432,1.80764,0.09858,0.73675,1.56325,0.1,0.79665,1.49665,0.07825,0.99538,1.29538,0.13439,0.8,1.5,0.1,1.0,1.3,0.1,379.448,101.424,382.776,371.571,380.568,379.448,98.347,805.244,19.288,0.0,0.22421,0.21473,0.01067,0.055,0,0.0,8.658,-35.978,-71.894,-4.348,82.507,0.0,3.263,-3.538,9.175,-4.499,-6.119,0.0,0,0,1,bug.csv,2.9678
3.0955,0.01038,96.38,T3_safe_insertion,InsertionSequence,PierceEntry,0.1152,0.995,0.71767,1.55259,0.10151,0.7161,1.55583,0.10146,0.59462,1.80724,0.09787,0.73743,1.56257,0.1,0.79652,1.49652,0.07829,0.99521,1.29521,0.13434,0.8,1.5,0.1,1.0,1.3,0.1,378.832,100.785,382.162,371.068,379.934,378.832,97.704,804.782,19.223,0.0,0.23018,0.22061,0.01058,0.055,0,0.0,8.846,-36.192,-71.333,-4.61,82.13,0.0,3.061,-3.63,9.577,-4.26,-6.444,0.0,0,0,1,bug.csv,3.0278
3.1577,0.01359,73.58,T3_safe_insertion,InsertionSequence,PierceEntry,0.1251,0.995,0.71832,1.55228,0.10162,0.71675,1.55551,0.10157,0.59496,1.80676,0.09719,0.73814,1.56186,0.1,0.79639,1.49639,0.07833,0.99502,1.29502,0.13428,0.8,1.5,0.1,1.0,1.3,0.1,378.137,100.072,381.47,370.485,379.221,378.137,96.987,804.238,19.157,0.0,0.23741,0.22776,0.01049,0.055,0,0.0,9.029,-36.423,-70.721,-4.865,81.717,0.0,2.855,-3.778,10.031,-4.01,-6.776,0.0,0,0,1,bug.csv,3.0900000000000003
3.2266,0.02361,42.36,T3_safe_insertion,InsertionSequence,PierceEntry,0.1361,0.995,0.71907,1.55186,0.10174,0.71749,1.5551,0.10168,0.59534,1.80615,0.09649,0.73892,1.56109,0.1,0.79624,1.49624,0.07838,0.99482,1.29482,0.13422,0.8,1.5,0.1,1.0,1.3,0.1,377.307,99.227,380.642,369.776,378.372,377.307,96.139,803.567,19.083,0.0,0.24746,0.23776,0.01038,0.055,0,0.0,9.218,-36.692,-70.005,-5.132,81.233,0.0,2.647,-4.012,10.611,-3.759,-7.156,0.0,0,0,1,bug.csv,3.1589
3.2831,0.00726,137.68,T3_safe_insertion,InsertionSequence,PierceEntry,0.1452,0.995,0.71969,1.55148,0.10183,0.71812,1.55472,0.10176,0.59567,1.80562,0.09596,0.73955,1.56045,0.1,0.79612,1.49612,0.07843,0.99465,1.29465,0.13417,0.8,1.5,0.1,1.0,1.3,0.1,376.587,98.499,379.924,369.154,377.637,376.587,95.408,802.973,19.022,0.0,0.25682,0.24712,0.01028,0.055,0,0.0,9.362,-36.923,-69.389,-5.338,80.815,0.0,2.489,-4.146,11.096,-3.582,-7.563,0.0,0,0,1,bug.csv,3.2154000000000003
3.3449,0.01491,67.07,T3_safe_insertion,InsertionSequence,PierceEntry,0.1551,0.995,0.7204,1.55103,0.10193,0.71882,1.55426,0.10185,0.59603,1.80498,0.09541,0.74025,1.55975,0.1,0.79599,1.49599,0.07847,0.99447,1.29447,0.13411,0.8,1.5,0.1,1.0,1.3,0.1,375.76,97.665,379.1,368.434,376.793,375.76,94.573,802.281,18.953,0.0,0.26742,0.25772,0.01016,0.055,0,0.0,9.509,-37.189,-68.683,-5.552,80.334,0.0,2.311,-4.398,11.658,-3.368,-7.926,0.0,0,0,1,bug.csv,3.2772
3.4158,0.02431,41.14,T3_safe_insertion,InsertionSequence,PierceEntry,0.1664,0.995,0.72122,1.55047,0.10203,0.71963,1.5537,0.10194,0.59645,1.80421,0.09483,0.74106,1.55894,0.1,0.79584,1.49584,0.07853,0.99426,1.29426,0.13405,0.8,1.5,0.1,1.0,1.3,0.1,374.78,96.681,378.122,367.576,375.795,374.78,93.586,801.453,18.871,0.0,0.28033,0.27068,0.01002,0.055,0,0.0,9.666,-37.511,-67.831,-5.783,79.754,0.0,2.13,-4.706,12.316,-3.156,-8.346,0.0,0,0,1,bug.csv,3.3481
3.4682,0.01221,81.9,T3_safe_insertion,InsertionSequence,PierceEntry,0.1748,0.995,0.72184,1.55004,0.1021,0.72025,1.55326,0.102,0.59677,1.80361,0.09444,0.74165,1.55835,0.1,0.79573,1.49573,0.07858,0.99411,1.29411,0.13399,0.8,1.5,0.1,1.0,1.3,0.1,374.028,95.926,377.371,366.915,375.03,374.028,92.83,800.812,18.807,0.0,0.29122,0.28162,0.00991,0.055,0,0.0,9.774,-37.762,-67.169,-5.945,79.303,0.0,2.009,-4.89,12.834,-3.026,-8.753,0.0,0,0,1,bug.csv,3.4005
3.53,0.01427,70.1,T3_safe_insertion,InsertionSequence,PierceEntry,0.1847,0.995,0.72258,1.5495,0.10218,0.72098,1.55273,0.10207,0.59713,1.80287,0.09401,0.74235,1.55765,0.1,0.7956,1.4956,0.07863,0.99392,1.29393,0.13393,0.8,1.5,0.1,1.0,1.3,0.1,373.121,95.018,376.467,366.119,374.109,373.121,91.921,800.039,18.729,0.0,0.30156,0.29204,0.00978,0.055,0,0.0,9.894,-38.072,-66.357,-6.127,78.748,0.0,1.876,-5.107,13.331,-2.878,-9.106,0.0,0,0,1,bug.csv,3.4623
3.5957,0.01623,61.61,T3_safe_insertion,InsertionSequence,PierceEntry,0.1952,0.995,0.72337,1.54892,0.10225,0.72177,1.55214,0.10214,0.5975,1.80206,0.09358,0.74309,1.55691,0.1,0.79546,1.49546,0.07869,0.99373,1.29373,0.13386,0.8,1.5,0.1,1.0,1.3,0.1,372.14,94.037,375.487,365.259,373.112,372.14,90.938,799.201,18.642,0.0,0.3162,0.30679,0.00963,0.055,0,0.0,10.012,-38.42,-65.454,-6.311,78.131,0.0,1.741,-5.426,14.021,-2.733,-9.576,0.0,0,0,1,bug.csv,3.528
3.6509,0.02336,42.8,T3_safe_insertion,InsertionSequence,PierceEntry,0.204,0.995,0.72405,1.54842,0.10231,0.72245,1.55164,0.1022,0.59781,1.80136,0.09325,0.74372,1.55628,0.1,0.79534,1.49534,0.07874,0.99357,1.29357,0.1338,0.8,1.5,0.1,1.0,1.3,0.1,371.299,93.198,374.649,364.523,372.261,371.299,90.097,798.483,18.564,0.0,0.32817,0.31886,0.0095,0.055,0,0.0,10.105,-38.727,-64.662,-6.458,77.588,0.0,1.643,-5.693,14.579,-2.631,-9.948,0.0,0,0,1,bug.csv,3.5832
3.7108,0.01439,69.51,T3_safe_insertion,InsertionSequence,PierceEntry,0.2136,0.995,0.7248,1.54786,0.10237,0.72319,1.55108,0.10225,0.59813,1.80058,0.09292,0.74439,1.55561,0.1,0.79522,1.49522,0.07879,0.9934,1.2934,0.13373,0.8,1.5,0.1,1.0,1.3,0.1,370.37,92.269,373.722,363.711,371.319,370.37,89.167,797.69,18.474,0.0,0.34178,0.33258,0.00935,0.055,0,0.0,10.199,-39.075,-63.768,-6.612,76.975,0.0,1.519,-5.947,15.194,-2.507,-10.423,0.0,0,0,1,bug.csv,3.6431
3.7612,0.01386,72.16,T3_safe_insertion,InsertionSequence,PierceEntry,0.2217,0.995,0.72544,1.54739,0.10242,0.72382,1.5506,0.10229,0.59839,1.7999,0.09267,0.74496,1.55504,0.1,0.79511,1.49511,0.07884,0.99325,1.29325,0.13367,0.8,1.5,0.1,1.0,1.3,0.1,369.58,91.48,372.934,363.023,370.519,369.58,88.377,797.017,18.394,0.0,0.35201,0.34292,0.00922,0.055,0,0.0,10.274,-39.38,-62.99,-6.737,76.44,0.0,1.436,-6.156,15.654,-2.428,-10.764,0.0,0,0,1,bug.csv,3.6935000000000002
3.8239,0.01602,62.43,T3_safe_insertion,InsertionSequence,PierceEntry,0.2317,0.995,0.72624,1.54679,0.10247,0.72462,1.55,0.10234,0.5987,1.79904,0.09237,0.74567,1.55433,0.1,0.79498,1.49498,0.0789,0.99307,1.29307,0.1336,0.8,1.5,0.1,1.0,1.3,0.1,368.583,90.485,371.94,362.159,369.512,368.583,87.381,796.172,18.289,0.0,0.36731,0.35838,0.00905,0.055,0,0.0,10.361,-39.776,-61.985,-6.886,75.748,0.0,1.339,-6.484,16.342,-2.341,-11.249,0.0,0,0,1,bug.csv,3.7562
3.8957,0.02187,45.72,T3_safe_insertion,InsertionSequence,PierceEntry,0.2432,0.995,0.72717,1.5461,0.10252,0.72554,1.54931,0.10238,0.59903,1.79803,0.09207,0.74649,1.55352,0.1,0.79483,1.49483,0.07897,0.99286,1.29286,0.13351,0.8,1.5,0.1,1.0,1.3,0.1,367.432,89.336,370.792,361.166,368.349,367.432,86.229,795.2,18.159,0.0,0.38234,0.37358,0.00886,0.055,0,0.0,10.453,-40.253,-60.784,-7.051,74.918,0.0,1.226,-6.806,17.008,-2.24,-11.737,0.0,0,0,1,bug.csv,3.8280000000000003
3.9485,0.02658,37.63,T3_safe_insertion,InsertionSequence,PierceEntry,0.2516,0.995,0.72786,1.54559,0.10255,0.72623,1.5488,0.10241,0.59925,1.79727,0.09187,0.74708,1.55292,0.1,0.79472,1.49472,0.07903,0.99271,1.29271,0.13345,0.8,1.5,0.1,1.0,1.3,0.1,366.579,88.484,369.942,360.434,367.488,366.579,85.375,794.484,18.057,0.0,0.39519,0.38658,0.0087,0.055,0,0.0,10.516,-40.619,-59.869,-7.168,74.284,0.0,1.166,-7.083,17.575,-2.201,-12.142,0.0,0,0,1,bug.csv,3.8808000000000002
4.0058,0.01021,97.92,T3_safe_insertion,InsertionSequence,PierceEntry,0.2608,0.995,0.72863,1.54504,0.10258,0.72698,1.54823,0.10244,0.59947,1.79643,0.09167,0.74773,1.55227,0.1,0.7946,1.49461,0.07909,0.99254,1.29254,0.13337,0.8,1.5,0.1,1.0,1.3,0.1,365.64,87.545,369.006,359.631,366.541,365.64,84.434,793.699,17.94,0.0,0.4085,0.40006,0.00852,0.055,0,0.0,10.58,-41.03,-58.845,-7.293,73.571,0.0,1.094,-7.294,18.138,-2.165,-12.639,0.0,0,0,1,bug.csv,3.9381
4.0702,0.01581,63.25,T3_safe_insertion,InsertionSequence,PierceEntry,0.2711,0.995,0.72949,1.54441,0.10261,0.72784,1.54761,0.10247,0.59969,1.79546,0.09148,0.74846,1.55154,0.1,0.79447,1.49447,0.07916,0.99236,1.29236,0.13329,0.8,1.5,0.1,1.0,1.3,0.1,364.577,86.482,367.946,358.729,365.471,364.577,83.368,792.817,17.798,0.0,0.42219,0.41393,0.00833,0.055,0,0.0,10.647,-41.51,-57.655,-7.429,72.74,0.0,1.009,-7.575,18.728,-2.105,-13.099,0.0,0,0,1,bug.csv,4.0024999999999995
4.1356,0.01575,63.5,T3_safe_insertion,InsertionSequence,PierceEntry,0.2816,0.995,0.73038,1.54378,0.10264,0.72872,1.54697,0.10249,0.59988,1.79446,0.0913,0.7492,1.5508,0.1,0.79434,1.49434,0.07923,0.99217,1.29217,0.1332,0.8,1.5,0.1,1.0,1.3,0.1,363.492,85.396,366.865,357.813,364.379,363.492,82.278,791.922,17.645,0.0,0.43593,0.42787,0.00812,0.055,0,0.0,10.709,-42.017,-56.406,-7.565,71.864,0.0,0.923,-7.846,19.31,-2.054,-13.578,0.0,0,0,1,bug.csv,4.0679
4.1887,0.02097,47.68,T3_safe_insertion,InsertionSequence,PierceEntry,0.2901,0.995,0.73112,1.54326,0.10265,0.72945,1.54645,0.10251,0.60002,1.79363,0.09118,0.7498,1.5502,0.1,0.79423,1.49423,0.07929,0.99202,1.29202,0.13313,0.8,1.5,0.1,1.0,1.3,0.1,362.604,84.506,365.981,357.068,363.486,362.604,81.385,791.195,17.512,0.0,0.44839,0.4405,0.00794,0.055,0,0.0,10.757,-42.441,-55.363,-7.674,71.129,0.0,0.871,-8.108,19.842,-2.038,-13.988,0.0,0,0,1,bug.csv,4.1209999999999996
4.2505,0.01374,72.8,T3_safe_insertion,InsertionSequence,PierceEntry,0.2999,0.995,0.73198,1.54267,0.10266,0.7303,1.54585,0.10252,0.60015,1.79264,0.09106,0.7505,1.5495,0.1,0.7941,1.4941,0.07936,0.99184,1.29184,0.13304,0.8,1.5,0.1,1.0,1.3,0.1,361.563,83.462,364.943,356.199,362.44,361.563,80.337,790.347,17.348,0.0,0.46139,0.45371,0.00773,0.055,0,0.0,10.808,-42.948,-54.12,-7.799,70.247,0.0,0.81,-8.33,20.375,-2.033,-14.476,0.0,0,0,1,bug.csv,4.182799999999999
4.3157,0.01596,62.66,T3_safe_insertion,InsertionSequence,PierceEntry,0.3104,0.995,0.73291,1.54204,0.10267,0.73122,1.54521,0.10252,0.60025,1.79157,0.09095,0.75124,1.54876,0.1,0.79397,1.49397,0.07944,0.99165,1.29165,0.13295,0.8,1.5,0.1,1.0,1.3,0.1,360.456,82.35,363.84,355.28,361.33,360.456,79.22,789.452,17.164,0.0,0.47401,0.46654,0.00751,0.055,0,0.0,10.858,-43.5,-52.771,-7.93,69.284,0.0,0.727,-8.569,20.892,-1.995,-14.938,0.0,0,0,1,bug.csv,4.247999999999999
4.367,0.01694,59.02,T3_safe_insertion,InsertionSequence,PierceEntry,0.3186,0.995,0.73364,1.54155,0.10268,0.73194,1.54472,0.10253,0.6003,1.79071,0.09088,0.75182,1.54818,0.1,0.79387,1.49387,0.0795,0.99151,1.29151,0.13287,0.8,1.5,0.1,1.0,1.3,0.1,359.585,81.474,362.973,354.563,360.457,359.585,78.34,788.754,17.011,0.0,0.48398,0.47671,0.00732,0.055,0,0.0,10.894,-43.945,-51.687,-8.034,68.506,0.0,0.693,-8.759,21.298,-2.018,-15.301,0.0,0,0,1,bug.csv,4.2993
4.4191,0.01726,57.93,T3_safe_insertion,InsertionSequence,PierceEntry,0.3269,0.995,0.73439,1.54106,0.10268,0.73269,1.54423,0.10252,0.60034,1.78983,0.09083,0.75241,1.54759,0.1,0.79376,1.49376,0.07956,0.99136,1.29136,0.1328,0.8,1.5,0.1,1.0,1.3,0.1,358.696,80.58,362.089,353.834,359.567,358.696,77.441,788.046,16.847,0.0,0.49426,0.48717,0.00713,0.055,0,0.0,10.928,-44.405,-50.567,-8.139,67.698,0.0,0.644,-8.945,21.711,-2.024,-15.687,0.0,0,0,1,bug.csv,4.3514
4.4703,0.01637,61.09,T3_safe_insertion,InsertionSequence,PierceEntry,0.3351,0.995,0.73514,1.54058,0.10267,0.73343,1.54374,0.10252,0.60034,1.78895,0.09079,0.75299,1.54701,0.1,0.79366,1.49366,0.07963,0.99121,1.29122,0.13272,0.8,1.5,0.1,1.0,1.3,0.1,357.823,79.7,361.219,353.122,358.693,357.823,76.555,787.355,16.679,0.0,0.50225,0.49535,0.00695,0.055,0,0.0,10.96,-44.865,-49.447,-8.242,66.885,0.0,0.582,-9.077,22.02,-2.01,-16.014,0.0,0,0,1,bug.csv,4.4026
4.5215,0.01686,59.32,T3_safe_insertion,InsertionSequence,PierceEntry,0.3433,0.995,0.7359,1.54011,0.10266,0.73417,1.54326,0.10251,0.60032,1.78806,0.09076,0.75357,1.54643,0.1,0.79355,1.49356,0.07969,0.99107,1.29107,0.13264,0.8,1.5,0.1,1.0,1.3,0.1,356.945,78.814,360.346,352.409,357.816,356.945,75.664,786.664,16.503,0.0,0.51057,0.50385,0.00676,0.055,0,0.0,10.989,-45.333,-48.311,-8.347,66.055,0.0,0.543,-9.213,22.341,-2.034,-16.35,0.0,0,0,1,bug.csv,4.453799999999999
4.5745,0.01755,56.99,T3_safe_insertion,InsertionSequence,PierceEntry,0.3518,0.995,0.73668,1.53962,0.10265,0.73495,1.54277,0.1025,0.60028,1.78711,0.09075,0.75416,1.54584,0.1,0.79345,1.49345,0.07976,0.99092,1.29092,0.13256,0.8,1.5,0.1,1.0,1.3,0.1,356.034,77.892,359.438,351.672,356.906,356.034,74.737,785.95,16.314,0.0,0.51767,0.51114,0.00656,0.055,0,0.0,11.017,-45.823,-47.12,-8.456,65.179,0.0,0.516,-9.321,22.605,-2.082,-16.652,0.0,0,0,1,bug.csv,4.506799999999999
4.6466,0.02231,44.81,T3_safe_insertion,InsertionSequence,PierceEntry,0.3633,0.995,0.73777,1.53896,0.10263,0.73602,1.5421,0.10248,0.60019,1.7858,0.09075,0.75498,1.54502,0.1,0.7933,1.49331,0.07985,0.99072,1.29072,0.13245,0.8,1.5,0.1,1.0,1.3,0.1,354.788,76.632,358.199,350.667,355.664,354.788,73.468,784.979,16.043,0.0,0.52597,0.51971,0.0063,0.055,0,0.0,11.051,-46.499,-45.477,-8.607,63.961,0.0,0.447,-9.446,22.902,-2.098,-17.024,0.0,0,0,1,bug.csv,4.5789
4.699,0.02161,46.28,T3_safe_insertion,InsertionSequence,PierceEntry,0.3717,0.995,0.73857,1.53849,0.10261,0.73681,1.54162,0.10246,0.60009,1.78483,0.09077,0.75557,1.54443,0.1,0.7932,1.4932,0.07992,0.99057,1.29057,0.13236,0.8,1.5,0.1,1.0,1.3,0.1,353.877,75.71,357.293,349.936,354.757,353.877,72.539,784.272,15.836,0.0,0.53193,0.52587,0.0061,0.055,0,0.0,11.073,-46.995,-44.271,-8.718,63.059,0.0,0.408,-9.52,23.11,-2.135,-17.304,0.0,0,0,1,bug.csv,4.6312999999999995
4.7569,0.02503,39.96,T3_safe_insertion,InsertionSequence,PierceEntry,0.381,0.995,0.73946,1.53797,0.10259,0.73768,1.5411,0.10244,0.59996,1.78374,0.0908,0.75623,1.54377,0.1,0.79309,1.49309,0.08,0.99041,1.29041,0.13227,0.8,1.5,0.1,1.0,1.3,0.1,352.873,74.69,356.294,349.131,353.757,352.873,71.512,783.496,15.6,0.0,0.53679,0.53095,0.00588,0.055,0,0.0,11.096,-47.547,-42.926,-8.844,62.045,0.0,0.364,-9.575,23.264,-2.175,-17.554,0.0,0,0,1,bug.csv,4.6892
4.807,0.02368,42.23,T3_safe_insertion,InsertionSequence,PierceEntry,0.389,0.995,0.74023,1.53753,0.10256,0.73845,1.54065,0.10242,0.59982,1.78277,0.09085,0.7568,1.54321,0.1,0.79299,1.49299,0.08007,0.99027,1.29027,0.13218,0.8,1.5,0.1,1.0,1.3,0.1,352.0,73.803,355.425,348.433,352.889,352.0,70.617,782.824,15.388,0.0,0.54196,0.5363,0.00569,0.055,0,0.0,11.113,-48.027,-41.754,-8.955,61.155,0.0,0.325,-9.623,23.432,-2.217,-17.82,0.0,0,0,1,bug.csv,4.7393
4.8726,0.01605,62.3,T3_safe_insertion,InsertionSequence,PierceEntry,0.3995,0.995,0.74126,1.53695,0.10253,0.73946,1.54006,0.10238,0.59962,1.78149,0.09092,0.75754,1.54246,0.1,0.79286,1.49286,0.08016,0.99009,1.29009,0.13207,0.8,1.5,0.1,1.0,1.3,0.1,350.852,72.635,354.284,347.516,351.75,350.852,69.44,781.941,15.1,0.0,0.54558,0.54018,0.00544,0.055,0,0.0,11.133,-48.656,-40.213,-9.103,59.973,0.0,0.281,-9.601,23.506,-2.292,-18.086,0.0,0,0,1,bug.csv,4.8049
4.9253,0.00812,123.23,T3_safe_insertion,InsertionSequence,PierceEntry,0.4079,0.995,0.74209,1.53649,0.1025,0.74027,1.5396,0.10235,0.59942,1.78045,0.09099,0.75813,1.54187,0.1,0.79276,1.49276,0.08024,0.98994,1.28994,0.13198,0.8,1.5,0.1,1.0,1.3,0.1,349.935,71.701,353.372,346.785,350.84,349.935,68.498,781.238,14.862,0.0,0.54818,0.54298,0.00524,0.055,0,0.0,11.146,-49.161,-38.974,-9.225,59.015,0.0,0.226,-9.569,23.549,-2.325,-18.3,0.0,0,0,1,bug.csv,4.8576
4.9764,0.01029,97.21,T3_safe_insertion,InsertionSequence,PierceEntry,0.4161,0.995,0.74289,1.53605,0.10246,0.74107,1.53915,0.10232,0.59922,1.77942,0.09106,0.75871,1.54129,0.1,0.79266,1.49266,0.08031,0.9898,1.2898,0.13189,0.8,1.5,0.1,1.0,1.3,0.1,349.042,70.791,352.484,346.072,349.955,349.042,67.579,780.553,14.625,0.0,0.54897,0.54395,0.00505,0.055,0,0.0,11.157,-49.649,-37.771,-9.346,58.077,0.0,0.202,-9.523,23.524,-2.394,-18.425,0.0,0,0,1,bug.csv,4.9087
5.0285,0.00924,108.17,T3_safe_insertion,InsertionSequence,PierceEntry,0.4244,0.995,0.74372,1.53561,0.10243,0.74188,1.5387,0.10228,0.599,1.77836,0.09115,0.7593,1.5407,0.1,0.79256,1.49256,0.08039,0.98966,1.28966,0.1318,0.8,1.5,0.1,1.0,1.3,0.1,348.134,69.864,351.581,345.348,349.056,348.134,66.643,779.858,14.377,0.0,0.54955,0.54472,0.00486,0.055,0,0.0,11.166,-50.144,-36.548,-9.472,57.115,0.0,0.161,-9.468,23.483,-2.446,-18.556,0.0,0,0,1,bug.csv,4.9608
5.0788,0.0122,81.97,T3_safe_insertion,InsertionSequence,PierceEntry,0.4325,0.995,0.74452,1.53518,0.10239,0.74267,1.53826,0.10225,0.59877,1.77733,0.09125,0.75987,1.54013,0.1,0.79246,1.49246,0.08046,0.98952,1.28952,0.13171,0.8,1.5,0.1,1.0,1.3,0.1,347.253,68.964,350.706,344.643,348.185,347.253,65.735,779.181,14.133,0.0,0.54826,0.54361,0.00469,0.055,0,0.0,11.174,-50.617,-35.371,-9.596,56.181,0.0,0.131,-9.384,23.369,-2.503,-18.61,0.0,0,0,1,bug.csv,5.0111
5.1309,0.01469,68.06,T3_safe_insertion,InsertionSequence,PierceEntry,0.4408,0.995,0.74536,1.53474,0.10234,0.74349,1.53782,0.1022,0.59853,1.77624,0.09136,0.76046,1.53954,0.1,0.79236,1.49236,0.08054,0.98938,1.28938,0.13161,0.8,1.5,0.1,1.0,1.3,0.1,346.34,68.031,349.798,343.911,347.283,346.34,64.793,778.479,13.875,0.0,0.54659,0.54212,0.00451,0.055,0,0.0,11.179,-51.104,-34.155,-9.728,55.208,0.0,0.092,-9.288,23.233,-2.556,-18.66,0.0,0,0,1,bug.csv,5.063199999999999
5.1828,0.01677,59.64,T3_safe_insertion,InsertionSequence,PierceEntry,0.4491,0.995,0.7462,1.53431,0.1023,0.74431,1.53738,0.10216,0.59827,1.77514,0.09147,0.76105,1.53895,0.1,0.79226,1.49226,0.08062,0.98924,1.28924,0.13152,0.8,1.5,0.1,1.0,1.3,0.1,345.433,67.102,348.896,343.183,346.387,345.433,63.855,777.78,13.614,0.0,0.54545,0.54118,0.00432,0.055,0,0.0,11.183,-51.583,-32.952,-9.862,54.236,0.0,0.046,-9.205,23.123,-2.602,-18.722,0.0,0,0,1,bug.csv,5.1151
5.2392,0.01324,75.54,T3_safe_insertion,InsertionSequence,PierceEntry,0.4582,0.995,0.7471,1.53385,0.10225,0.74521,1.5369,0.10211,0.59797,1.77394,0.09161,0.76169,1.53831,0.1,0.79215,1.49215,0.08071,0.98908,1.28908,0.13141,0.8,1.5,0.1,1.0,1.3,0.1,344.45,66.096,347.919,342.391,345.418,344.45,62.838,777.022,13.326,0.0,0.54174,0.53766,0.00413,0.055,0,0.0,11.184,-52.097,-31.654,-10.012,53.179,0.0,0.011,-9.034,22.887,-2.678,-18.731,0.0,0,0,1,bug.csv,5.1715
5.3049,0.01864,53.64,T3_safe_insertion,InsertionSequence,PierceEntry,0.4687,0.995,0.74817,1.53331,0.10219,0.74625,1.53635,0.10206,0.59762,1.77253,0.09178,0.76243,1.53757,0.1,0.79203,1.49203,0.08081,0.98891,1.28891,0.13129,0.8,1.5,0.1,1.0,1.3,0.1,343.304,64.922,346.779,341.463,344.289,343.304,61.652,776.131,12.986,0.0,0.53696,0.5331,0.00391,0.055,0,0.0,11.183,-52.684,-30.16,-10.191,51.948,0.0,-0.031,-8.862,22.604,-2.76,-18.694,0.0,0,0,1,bug.csv,5.2372
