# entry_rcm threshold = 2.00 mm, tip_target threshold = 3.00 mm, skull threshold = 0 mm
time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,jacobian_sigma_min,jacobian_sigma_max,jacobian_condition_number,jacobian_numerical_rank,jacobian_sigma_min_nonzero,jacobian_effective_condition_number,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm
144.2667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00086,1.30166,0.10020,0.99821,1.30407,0.10045,0.79228,1.49163,0.12028,1.00000,1.30000,0.10000,0.79496,1.49496,0.12109,0.98072,1.28072,0.12195,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,1.878,278.700,4.474,4.354,36.290,4.354,1.792,439.282,4.869,0.000,0.01835,0.02085,0.00432,0.05500,0.0000000,2.3772895,201217131.022,5,0.0019715,1205.808,0,0.00000,3.143,-23.625,-23.911,-82.022,-1.763,0.000,-0.481,0.012,-0.045,-0.530,-0.769,0.000,0,1,1
144.3333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00091,1.30172,0.10020,0.99826,1.30413,0.10046,0.79232,1.49167,0.12035,1.00000,1.30000,0.10000,0.79510,1.49510,0.12115,0.98060,1.28060,0.12172,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,1.952,278.693,4.509,4.491,36.358,4.491,1.868,439.294,4.883,0.000,0.01833,0.02097,0.00432,0.05500,0.0000000,2.3772284,1000000000000.000,5,0.0020064,1184.819,0,0.00000,3.127,-23.625,-23.913,-82.041,-1.788,0.000,-0.467,0.013,-0.049,-0.569,-0.747,0.000,0,1,1
144.4000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00096,1.30177,0.10021,0.99830,1.30419,0.10046,0.79235,1.49171,0.12042,1.00000,1.30000,0.10000,0.79524,1.49524,0.12122,0.98047,1.28047,0.12150,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.027,278.685,4.546,4.629,36.427,4.629,1.943,439.306,4.897,0.000,0.01850,0.02130,0.00432,0.05500,0.0000000,2.3770659,1000000000000.000,5,0.0020594,1154.266,0,0.00000,3.111,-23.625,-23.915,-82.060,-1.814,0.000,-0.456,0.013,-0.054,-0.619,-0.728,0.000,0,1,1
144.4667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00101,1.30183,0.10021,0.99835,1.30425,0.10047,0.79239,1.49175,0.12049,1.00000,1.30000,0.10000,0.79538,1.49538,0.12128,0.98035,1.28035,0.12127,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.102,278.678,4.584,4.767,36.498,4.767,2.019,439.318,4.910,0.000,0.01872,0.02167,0.00432,0.05500,0.0000000,2.3770730,472801042.774,5,0.0021094,1126.890,0,0.00000,3.096,-23.624,-23.917,-82.082,-1.838,0.000,-0.444,0.013,-0.057,-0.670,-0.708,0.000,0,1,1
144.5333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00106,1.30189,0.10021,0.99840,1.30431,0.10047,0.79243,1.49179,0.12056,1.00000,1.30000,0.10000,0.79552,1.49552,0.12134,0.98023,1.28023,0.12105,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.178,278.670,4.622,4.905,36.569,4.905,2.095,439.330,4.923,0.000,0.01877,0.02182,0.00432,0.05500,0.0000000,2.3772080,1000000000000.000,5,0.0021104,1126.422,0,0.00000,3.081,-23.624,-23.919,-82.105,-1.862,0.000,-0.432,0.014,-0.061,-0.700,-0.689,0.000,0,1,1
144.6000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00110,1.30195,0.10022,0.99845,1.30437,0.10048,0.79247,1.49183,0.12062,1.00000,1.30000,0.10000,0.79566,1.49566,0.12140,0.98011,1.28011,0.12082,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.253,278.663,4.662,5.044,36.641,5.044,2.172,439.341,4.936,0.000,0.01889,0.02205,0.00432,0.05500,0.0000000,2.3772221,1000000000000.000,5,0.0021241,1119.171,0,0.00000,3.066,-23.623,-23.921,-82.128,-1.885,0.000,-0.421,0.014,-0.065,-0.735,-0.670,0.000,0,1,1
144.6667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00115,1.30201,0.10022,0.99850,1.30443,0.10048,0.79251,1.49188,0.12069,1.00000,1.30000,0.10000,0.79580,1.49580,0.12145,0.97999,1.27999,0.12059,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.329,278.656,4.702,5.184,36.714,5.184,2.248,439.352,4.948,0.000,0.01911,0.02239,0.00432,0.05500,0.0000000,2.3769742,1000000000000.000,5,0.0021602,1100.366,0,0.00000,3.052,-23.623,-23.923,-82.154,-1.907,0.000,-0.407,0.014,-0.069,-0.780,-0.648,0.000,0,1,1
144.7333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00120,1.30207,0.10023,0.99854,1.30449,0.10049,0.79254,1.49192,0.12075,1.00000,1.30000,0.10000,0.79594,1.49594,0.12151,0.97987,1.27987,0.12036,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.405,278.649,4.743,5.323,36.787,5.323,2.325,439.363,4.960,0.000,0.01945,0.02285,0.00433,0.05500,0.0000000,2.3770455,1000000000000.000,5,0.0021951,1082.895,0,0.00000,3.039,-23.622,-23.926,-82.181,-1.929,0.000,-0.395,0.015,-0.073,-0.829,-0.627,0.000,0,1,1
144.8000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00125,1.30213,0.10023,0.99859,1.30455,0.10049,0.79258,1.49196,0.12081,1.00000,1.30000,0.10000,0.79609,1.49609,0.12156,0.97975,1.27975,0.12013,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.482,278.642,4.786,5.463,36.862,5.463,2.402,439.374,4.971,0.000,0.01959,0.02306,0.00433,0.05500,0.0000000,2.3771278,168404948.861,5,0.0021900,1085.456,0,0.00000,3.025,-23.622,-23.929,-82.209,-1.950,0.000,-0.384,0.014,-0.076,-0.858,-0.609,0.000,0,1,1
144.8667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00130,1.30219,0.10023,0.99864,1.30461,0.10050,0.79262,1.49200,0.12086,1.00000,1.30000,0.10000,0.79623,1.49623,0.12161,0.97964,1.27964,0.11989,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,2.558,278.635,4.829,5.604,36.937,5.604,2.479,439.384,4.983,0.000,0.01969,0.02326,0.00433,0.05500,0.0000000,2.3771838,244121401.391,5,0.0021981,1081.475,0,0.00000,3.013,-23.621,-23.932,-82.238,-1.970,0.000,-0.368,0.015,-0.081,-0.890,-0.582,0.000,0,1,1
